"alminium",,,
"時間","試験力","ストローク","変位計1"
"sec","N","mm","mm"
"46.08","14230.76","2.302354","0.9693604"
"46.09","14233.47","2.302854","0.9693604"
"46.1","14235.97","2.303354","0.9699631"
"46.11","14238.71","2.303854","0.9705124"
"46.12","14241.46","2.304344","0.9705124"
"46.13","14243.56","2.304844","0.9709892"
"46.14","14245.82","2.305333","0.9713783"
"46.15","14248.27","2.305823","0.9713783"
"46.16","14250.56","2.306323","0.9716911"
"46.17","14253.16","2.306813","0.9716911"
"46.18","14255.41","2.307312","0.971962"
"46.19","14258.09","2.307812","0.972229"
"46.2","14260.84","2.308312","0.972229"
"46.21","14263.01","2.308812","0.9725494"
"46.22","14265.52","2.309313","0.9725494"
"46.23","14268.1","2.309813","0.9730148"
"46.24","14271.17","2.310313","0.9736938"
"46.25","14273.65","2.310812","0.9736938"
"46.26","14275.82","2.311323","0.9745636"
"46.27","14278.26","2.311823","0.9755592"
"46.28","14280.72","2.312333","0.9755592"
"46.29","14283.16","2.312833","0.9765701"
"46.3","14285.96","2.313344","0.9765701"
"46.31","14288.79","2.313844","0.9773369"
"46.32","14291.51","2.314354","0.9775658"
"46.33","14293.87","2.314844","0.9775658"
"46.34","14296.49","2.315344","0.9771843"
"46.35","14298.92","2.315844","0.9764366"
"46.36","14301.72","2.316333","0.9764366"
"46.37","14303.95","2.316833","0.9756393"
"46.38","14306.57","2.317333","0.9756393"
"46.39","14309.27","2.317833","0.974926"
"46.4","14311.24","2.318344","0.9742355"
"46.41","14313.76","2.318844","0.9742355"
"46.42","14316.26","2.319344","0.973587"
"46.43","14318.79","2.319844","0.9732399"
"46.44","14321.14","2.320344","0.9732399"
"46.45","14323.47","2.320844","0.9734077"
"46.46","14326.27","2.321344","0.9734077"
"46.47","14328.86","2.321844","0.9740181"
"46.48","14331.1","2.322354","0.9747276"
"46.49","14333.26","2.322854","0.9747276"
"46.5","14335.7","2.323354","0.9753227"
"46.51","14338.56","2.323854","0.9758797"
"46.52","14341.01","2.324354","0.9758797"
"46.53","14343.62","2.324854","0.9766273"
"46.54","14346.12","2.325344","0.9766273"
"46.55","14348.55","2.325844","0.9775696"
"46.56","14350.66","2.326333","0.9785004"
"46.57","14353.21","2.326833","0.9785004"
"46.58","14355.75","2.327323","0.979187"
"46.59","14358.03","2.327823","0.9795189"
"46.6","14360.35","2.328323","0.9795189"
"46.61","14363.01","2.328823","0.9795113"
"46.62","14365.19","2.329323","0.9795113"
"46.63","14367.53","2.329823","0.9792633"
"46.64","14369.81","2.330323","0.9790192"
"46.65","14372.44","2.330823","0.9790192"
"46.66","14374.56","2.331323","0.9791031"
"46.67","14376.76","2.331823","0.9791031"
"46.68","14379.2","2.332333","0.9797668"
"46.69","14382.01","2.332833","0.9809418"
"46.7","14384.63","2.333344","0.9809418"
"46.71","14386.76","2.333844","0.982254"
"46.72","14389.23","2.334354","0.9832077"
"46.73","14391.89","2.334854","0.9832077"
"46.74","14394.26","2.335354","0.9836006"
"46.75","14396.96","2.335854","0.9836006"
"46.76","14399.55","2.336354","0.9838638"
"46.77","14402.17","2.336844","0.9838638"
"46.78","14404.83","2.337344","0.9838638"
"46.79","14407.07","2.337833","0.9843941"
"46.8","14409.16","2.338333","0.9850159"
"46.81","14411.72","2.338833","0.9850159"
"46.82","14413.75","2.339333","0.9854507"
"46.83","14416.11","2.339844","0.9854507"
"46.84","14418.34","2.340344","0.9857178"
"46.85","14420.61","2.340844","0.9859924"
"46.86","14423.04","2.341333","0.9859924"
"46.87","14425.83","2.341833","0.9863701"
"46.88","14427.87","2.342344","0.9867668"
"46.89","14430.18","2.342844","0.9867668"
"46.9","14432.87","2.343344","0.9871101"
"46.91","14435.28","2.343844","0.9871101"
"46.92","14437.59","2.344354","0.9874458"
"46.93","14439.73","2.344854","0.9879417"
"46.94","14442.06","2.345354","0.9879417"
"46.95","14444.69","2.345844","0.9887238"
"46.96","14447.53","2.346344","0.9887238"
"46.97","14449.77","2.346833","0.9901962"
"46.98","14451.79","2.347333","0.9901962"
"46.99","14454.04","2.347823","0.9901962"
"47","14456.15","2.348323","0.9904518"
"47.01","14458.59","2.348813","0.9906273"
"47.02","14461.01","2.349313","0.9906273"
"47.03","14463.11","2.349813","0.9906273"
"47.04","14465.59","2.350312","0.9916611"
"47.05","14468.07","2.350823","0.9916611"
"47.06","14470.09","2.351323","0.9922638"
"47.07","14472.38","2.351823","0.9922638"
"47.08","14474.85","2.352323","0.9926949"
"47.09","14477.58","2.352833","0.9929924"
"47.1","14480.11","2.353333","0.9929924"
"47.11","14482.49","2.353844","0.9929924"
"47.12","14484.71","2.354344","0.9931984"
"47.13","14486.92","2.354854","0.9932938"
"47.14","14489.06","2.355354","0.9933243"
"47.15","14491.72","2.355854","0.9933243"
"47.16","14493.87","2.356354","0.9934578"
"47.17","14496.46","2.356854","0.9938278"
"47.18","14498.92","2.357354","0.9938278"
"47.19","14501.14","2.357844","0.9938278"
"47.2","14503.73","2.358344","0.9944229"
"47.21","14505.79","2.358844","0.9951057"
"47.22","14508.33","2.359344","0.9957771"
"47.23","14510.43","2.359844","0.9957771"
"47.24","14512.79","2.360344","0.99646"
"47.25","14515.23","2.360854","0.9972763"
"47.26","14517.08","2.361344","0.9972763"
"47.27","14518.79","2.361844","0.9972763"
"47.28","14521.37","2.362344","0.9982414"
"47.29","14524.05","2.362844","0.9991264"
"47.3","14526.22","2.363344","0.9996529"
"47.31","14528.6","2.363854","0.9996529"
"47.32","14531.02","2.364354","0.9997597"
"47.33","14533.25","2.364854","0.9996262"
"47.34","14535.24","2.365354","0.9996262"
"47.35","14537.63","2.365854","0.9996262"
"47.36","14539.93","2.366354","0.9994354"
"47.37","14542.13","2.366844","0.9993515"
"47.38","14544.3","2.367333","0.9995842"
"47.39","14546.85","2.367833","1.000225"
"47.4","14549.42","2.368323","1.000225"
"47.41","14551.43","2.368823","1.001125"
"47.42","14553.4","2.369313","1.001125"
"47.43","14555.76","2.369812","1.001125"
"47.44","14557.72","2.370312","1.002045"
"47.45","14560.08","2.370812","1.002876"
"47.46","14562.4","2.371312","1.003597"
"47.47","14564.62","2.371813","1.003597"
"47.48","14566.7","2.372302","1.004196"
"47.49","14569.09","2.372813","1.004196"
"47.5","14571.31","2.373312","1.004688"
"47.51","14573.19","2.373812","1.004688"
"47.52","14575.79","2.374323","1.005077"
"47.53","14578.17","2.374823","1.005322"
"47.54","14580.03","2.375333","1.005459"
"47.55","14582.48","2.375833","1.005459"
"47.56","14584.95","2.376344","1.005661"
"47.57","14587.4","2.376844","1.005661"
"47.58","14590.02","2.377344","1.006062"
"47.59","14592.39","2.377844","1.006062"
"47.6","14594.41","2.378344","1.00721"
"47.61","14596.74","2.378833","1.00721"
"47.62","14598.99","2.379333","1.007801"
"47.63","14600.69","2.379833","1.007801"
"47.64","14602.92","2.380333","1.008392"
"47.65","14605.14","2.380833","1.008392"
"47.66","14607.48","2.381333","1.008907"
"47.67","14609.87","2.381833","1.008907"
"47.68","14611.91","2.382333","1.009293"
"47.69","14614.03","2.382833","1.009647"
"47.7","14616.16","2.383333","1.009647"
"47.71","14618.73","2.383844","1.010105"
"47.72","14620.54","2.384344","1.010704"
"47.73","14622.74","2.384844","1.010704"
"47.74","14625.05","2.385354","1.011421"
"47.75","14627.41","2.385854","1.011421"
"47.76","14630.28","2.386354","1.012226"
"47.77","14632.39","2.386865","1.013107"
"47.78","14634.32","2.387354","1.013107"
"47.79","14636.4","2.387854","1.013958"
"47.8","14638.22","2.388344","1.014671"
"47.81","14640.9","2.388833","1.015209"
"47.82","14643.41","2.389333","1.015209"
"47.83","14645.61","2.389823","1.015209"
"47.84","14647.29","2.390323","1.015636"
"47.85","14649.28","2.390812","1.016006"
"47.86","14651.52","2.391312","1.016006"
"47.87","14653.39","2.391813","1.016392"
"47.88","14655.5","2.392313","1.01685"
"47.89","14657.62","2.392812","1.01685"
"47.9","14659.67","2.393323","1.017368"
"47.91","14661.76","2.393823","1.017368"
"47.92","14664.31","2.394333","1.017941"
"47.93","14666.37","2.394833","1.018589"
"47.94","14668.86","2.395344","1.018589"
"47.95","14670.89","2.395844","1.019379"
"47.96","14673.13","2.396354","1.020306"
"47.97","14675.43","2.396854","1.020306"
"47.98","14677.41","2.397354","1.021278"
"47.99","14679.5","2.397854","1.021278"
"48","14681.82","2.398354","1.022182"
"48.01","14684.34","2.398844","1.022942"
"48.02","14686.33","2.399344","1.022942"
"48.03","14688.8","2.399844","1.023521"
"48.04","14690.53","2.400333","1.023918"
"48.05","14693.1","2.400833","1.023918"
"48.06","14695.44","2.401344","1.02422"
"48.07","14697.05","2.401844","1.02422"
"48.08","14699.08","2.402333","1.024559"
"48.09","14701.08","2.402844","1.025101"
"48.1","14703.62","2.403333","1.025101"
"48.11","14705.75","2.403833","1.025101"
"48.12","14707.88","2.404333","1.026123"
"48.13","14709.93","2.404833","1.026123"
"48.14","14712.1","2.405333","1.028038"
"48.15","14714.25","2.405844","1.031094"
"48.16","14716.26","2.406344","1.031094"
"48.17","14718.43","2.406844","1.031094"
"48.18","14720.8","2.407344","1.035027"
"48.19","14722.7","2.407854","1.039124"
"48.2","14724.62","2.408344","1.042801"
"48.21","14726.74","2.408844","1.042801"
"48.22","14729.18","2.409333","1.045956"
"48.23","14731.19","2.409833","1.045956"
"48.24","14733.49","2.410323","1.048653"
"48.25","14735.52","2.410823","1.048653"
"48.26","14737.7","2.411323","1.050793"
"48.27","14739.72","2.411823","1.0522"
"48.28","14741.6","2.412323","1.052898"
"48.29","14743.74","2.412823","1.052898"
"48.3","14745.31","2.413323","1.053207"
"48.31","14747.02","2.413823","1.053207"
"48.32","14749.01","2.414312","1.053429"
"48.33","14751.66","2.414823","1.053429"
"48.34","14753.8","2.415323","1.053646"
"48.35","14755.85","2.415833","1.053879"
"48.36","14758.01","2.416333","1.054199"
"48.37","14760.11","2.416844","1.054199"
"48.38","14762.14","2.417354","1.054649"
"48.39","14764.53","2.417854","1.054649"
"48.4","14766.96","2.418354","1.055191"
"48.41","14768.89","2.418854","1.055191"
"48.42","14771.02","2.419354","1.056545"
"48.43","14773.22","2.419854","1.056545"
"48.44","14775.6","2.420354","1.056545"
"48.45","14777.53","2.420844","1.057369"
"48.46","14779.64","2.421344","1.058281"
"48.47","14781.82","2.421844","1.058281"
"48.48","14783.25","2.422344","1.059296"
"48.49","14785.27","2.422844","1.059296"
"48.5","14787.62","2.423344","1.060307"
"48.51","14789.71","2.423854","1.061066"
"48.52","14791.44","2.424344","1.061066"
"48.53","14793.83","2.424844","1.061295"
"48.54","14795.84","2.425344","1.061016"
"48.55","14797.53","2.425854","1.061016"
"48.56","14799.48","2.426354","1.060566"
"48.57","14801.92","2.426854","1.060566"
"48.58","14804.17","2.427354","1.06028"
"48.59","14806.4","2.427854","1.06028"
"48.6","14808.5","2.428354","1.06028"
"48.61","14810.24","2.428854","1.060478"
"48.62","14812.57","2.429354","1.060753"
"48.63","14814.73","2.429844","1.06097"
"48.64","14816.41","2.430333","1.06097"
"48.65","14818.38","2.430823","1.06097"
"48.66","14820.27","2.431323","1.061024"
"48.67","14822.35","2.431813","1.060963"
"48.68","14824.02","2.432312","1.060963"
"48.69","14826.01","2.432812","1.061012"
"48.7","14827.74","2.433312","1.061256"
"48.71","14829.94","2.433812","1.061256"
"48.72","14832.16","2.434313","1.061531"
"48.73","14834.12","2.434813","1.061531"
"48.74","14836.51","2.435313","1.061611"
"48.75","14838.12","2.435812","1.061459"
"48.76","14839.94","2.436323","1.061459"
"48.77","14842.14","2.436823","1.061207"
"48.78","14844.39","2.437333","1.060974"
"48.79","14846.18","2.437833","1.060974"
"48.8","14848.15","2.438344","1.060741"
"48.81","14849.96","2.438844","1.060741"
"48.82","14852.33","2.439344","1.060471"
"48.83","14854.63","2.439844","1.060211"
"48.84","14856.49","2.440344","1.060211"
"48.85","14858.34","2.440844","1.06012"
"48.86","14860.62","2.441344","1.060337"
"48.87","14862.64","2.441833","1.060337"
"48.88","14864.64","2.442333","1.060822"
"48.89","14866.64","2.442844","1.060822"
"48.9","14868.62","2.443344","1.061352"
"48.91","14870.75","2.443844","1.061745"
"48.92","14872.6","2.444344","1.061745"
"48.93","14874.78","2.444844","1.061974"
"48.94","14876.68","2.445344","1.062103"
"48.95","14878.51","2.445844","1.062103"
"48.96","14880.44","2.446344","1.062237"
"48.97","14882.29","2.446854","1.062237"
"48.98","14884.19","2.447354","1.062439"
"48.99","14886.09","2.447854","1.062737"
"49","14888.23","2.448354","1.062737"
"49.01","14890.08","2.448854","1.063061"
"49.02","14891.9","2.449354","1.06332"
"49.03","14893.98","2.449854","1.063557"
"49.04","14896.05","2.450354","1.063557"
"49.05","14898.16","2.450844","1.063557"
"49.06","14900.1","2.451333","1.063976"
"49.07","14902.05","2.451833","1.064754"
"49.08","14903.99","2.452323","1.064754"
"49.09","14905.49","2.452823","1.065853"
"49.1","14907.34","2.453323","1.066952"
"49.11","14909.61","2.453823","1.066952"
"49.12","14911.45","2.454323","1.067711"
"49.13","14912.73","2.454823","1.067711"
"49.14","14915.01","2.455323","1.068035"
"49.15","14917.33","2.455823","1.068092"
"49.16","14919.28","2.456323","1.068092"
"49.17","14921.02","2.456823","1.068172"
"49.18","14923.48","2.457333","1.068394"
"49.19","14925.27","2.457833","1.068394"
"49.2","14927.22","2.458344","1.06868"
"49.21","14929.23","2.458854","1.06868"
"49.22","14931.56","2.459354","1.068871"
"49.23","14933.51","2.459854","1.068928"
"49.24","14934.89","2.460365","1.068993"
"49.25","14937.16","2.460854","1.068993"
"49.26","14939.4","2.461354","1.068993"
"49.27","14941.26","2.461854","1.069233"
"49.28","14943.59","2.462344","1.069695"
"49.29","14945.71","2.462844","1.069695"
"49.3","14947.23","2.463333","1.070297"
"49.31","14948.91","2.463833","1.070858"
"49.32","14950.59","2.464333","1.070858"
"49.33","14951.9","2.464833","1.071247"
"49.34","14953.83","2.465333","1.071247"
"49.35","14956.07","2.465833","1.071522"
"49.36","14957.86","2.466333","1.071918"
"49.37","14959.98","2.466833","1.071918"
"49.38","14961.94","2.467333","1.072548"
"49.39","14963.6","2.467833","1.073231"
"49.4","14965.63","2.468344","1.073231"
"49.41","14967.71","2.468844","1.073746"
"49.42","14969.61","2.469354","1.073746"
"49.43","14971.31","2.469854","1.0741"
"49.44","14973.25","2.470354","1.074455"
"49.45","14975.22","2.470844","1.074455"
"49.46","14977.04","2.471344","1.074455"
"49.47","14979.2","2.471833","1.075214"
"49.48","14980.84","2.472323","1.075214"
"49.49","14983","2.472823","1.075588"
"49.5","14984.72","2.473312","1.075588"
"49.51","14986.55","2.473813","1.076153"
"49.52","14988.28","2.474313","1.076954"
"49.53","14989.97","2.474813","1.076954"
"49.54","14991.62","2.475312","1.077827"
"49.55","14993.92","2.475812","1.077827"
"49.56","14995.95","2.476323","1.078579"
"49.57","14997.55","2.476823","1.079163"
"49.58","14999.41","2.477323","1.079163"
"49.59","15001.38","2.477833","1.079674"
"49.6","15003.01","2.478333","1.080162"
"49.61","15005.4","2.478844","1.080162"
"49.62","15007.37","2.479344","1.080162"
"49.63","15009.33","2.479854","1.080639"
"49.64","15011","2.480354","1.081078"
"49.65","15012.58","2.480854","1.081524"
"49.66","15014.53","2.481354","1.081524"
"49.67","15016.9","2.481854","1.082058"
"49.68","15019.04","2.482344","1.082802"
"49.69","15020.99","2.482844","1.082802"
"49.7","15022.79","2.483333","1.082802"
"49.71","15024.03","2.483833","1.083805"
"49.72","15026.27","2.484344","1.085007"
"49.73","15028","2.484844","1.086292"
"49.74","15029.61","2.485344","1.086292"
"49.75","15031.06","2.485844","1.087452"
"49.76","15033.24","2.486354","1.088291"
"49.77","15035.16","2.486844","1.088291"
"49.78","15037.25","2.487344","1.088291"
"49.79","15038.84","2.487844","1.08881"
"49.8","15040.61","2.488354","1.089298"
"49.81","15042.85","2.488854","1.090141"
"49.82","15044.78","2.489354","1.090141"
"49.83","15046.48","2.489854","1.091431"
"49.84","15048.22","2.490354","1.092888"
"49.85","15049.71","2.490854","1.092888"
"49.86","15051.5","2.491354","1.092888"
"49.87","15053.25","2.491854","1.094143"
"49.88","15055.63","2.492344","1.095005"
"49.89","15057.71","2.492833","1.095444"
"49.9","15059.28","2.493333","1.095444"
"49.91","15061.05","2.493823","1.095646"
"49.92","15063.08","2.494323","1.095928"
"49.93","15064.53","2.494823","1.095928"
"49.94","15066.17","2.495312","1.095928"
"49.95","15068","2.495812","1.096542"
"49.96","15069.53","2.496312","1.097511"
"49.97","15070.99","2.496813","1.098637"
"49.98","15073.11","2.497313","1.098637"
"49.99","15074.87","2.497813","1.099697"
"50","15076.58","2.498312","1.099697"
"50.01","15078.23","2.498812","1.100658"
"50.02","15080.17","2.499323","1.100658"
"50.03","15081.81","2.499823","1.101589"
"50.04","15083.77","2.500333","1.102512"
"50.05","15085.58","2.500844","1.103397"
"50.06","15087.58","2.501344","1.104248"
"50.07","15089.38","2.501854","1.104248"
"50.08","15091.25","2.502354","1.104248"
"50.09","15093.11","2.502844","1.105164"
"50.1","15095.02","2.503344","1.105164"
"50.11","15097.39","2.503844","1.106152"
"50.12","15099.01","2.504333","1.10709"
"50.13","15100.69","2.504833","1.10791"
"50.14","15102.27","2.505333","1.10791"
"50.15","15104.08","2.505833","1.108719"
"50.16","15105.83","2.506333","1.108719"
"50.17","15107.81","2.506833","1.109604"
"50.18","15109.49","2.507344","1.109604"
"50.19","15111.26","2.507833","1.110573"
"50.2","15112.99","2.508333","1.111595"
"50.21","15115.05","2.508844","1.112648"
"50.22","15116.8","2.509344","1.112648"
"50.23","15118.31","2.509854","1.113617"
"50.24","15120.07","2.510354","1.113617"
"50.25","15121.8","2.510854","1.114307"
"50.26","15123.8","2.511364","1.114307"
"50.27","15125.57","2.511854","1.114754"
"50.28","15127.4","2.512354","1.114754"
"50.29","15129.59","2.512854","1.114864"
"50.3","15131.18","2.513344","1.114864"
"50.31","15132.54","2.513833","1.114986"
"50.32","15134.68","2.514333","1.114986"
"50.33","15136.66","2.514823","1.115047"
"50.34","15138.05","2.515323","1.115047"
"50.35","15139.41","2.515823","1.115108"
"50.36","15141.25","2.516323","1.115368"
"50.37","15142.99","2.516823","1.115368"
"50.38","15144.34","2.517323","1.11591"
"50.39","15145.64","2.517823","1.116634"
"50.4","15147.65","2.518323","1.116634"
"50.41","15149.9","2.518823","1.117378"
"50.42","15151.78","2.519333","1.117378"
"50.43","15153.7","2.519833","1.118034"
"50.44","15155.32","2.520344","1.118443"
"50.45","15157.17","2.520844","1.118443"
"50.46","15158.99","2.521354","1.118443"
"50.47","15160.66","2.521854","1.118023"
"50.48","15162.32","2.522365","1.117386"
"50.49","15164.1","2.522865","1.117386"
"50.5","15165.93","2.523354","1.117386"
"50.51","15168.05","2.523854","1.11684"
"50.52","15170.42","2.524344","1.116638"
"50.53","15171.93","2.524844","1.116638"
"50.54","15173.55","2.525344","1.116943"
"50.55","15175.25","2.525844","1.117664"
"50.56","15176.77","2.526344","1.117664"
"50.57","15178.37","2.526844","1.118553"
"50.58","15179.79","2.527344","1.118553"
"50.59","15181.49","2.527844","1.119312"
"50.6","15183.49","2.528344","1.119797"
"50.61","15185.26","2.528844","1.119797"
"50.62","15186.71","2.529333","1.120014"
"50.63","15188.5","2.529833","1.120064"
"50.64","15190.38","2.530344","1.120064"
"50.65","15191.81","2.530844","1.120064"
"50.66","15193.46","2.531344","1.120064"
"50.67","15195.41","2.531844","1.120087"
"50.68","15197.08","2.532344","1.120178"
"50.69","15198.75","2.532844","1.120361"
"50.7","15200.48","2.533344","1.120361"
"50.71","15201.7","2.533833","1.120628"
"50.72","15203.3","2.534333","1.120628"
"50.73","15205.51","2.534823","1.120914"
"50.74","15207.42","2.535323","1.120914"
"50.75","15208.8","2.535812","1.12112"
"50.76","15210.44","2.536313","1.121189"
"50.77","15212.13","2.536813","1.121189"
"50.78","15213.92","2.537313","1.12117"
"50.79","15215.14","2.537812","1.121189"
"50.8","15216.7","2.538312","1.121189"
"50.81","15218.52","2.538812","1.121433"
"50.82","15219.94","2.539312","1.121433"
"50.83","15221.41","2.539813","1.121979"
"50.84","15223.26","2.540313","1.122684"
"50.85","15225.82","2.540823","1.122684"
"50.86","15227.54","2.541333","1.123333"
"50.87","15229.11","2.541833","1.123779"
"50.88","15230.93","2.542344","1.123779"
"50.89","15232.73","2.542854","1.123997"
"50.9","15234.18","2.543354","1.123997"
"50.91","15235.88","2.543854","1.123978"
"50.92","15237.41","2.544354","1.123821"
"50.93","15239.17","2.544854","1.123821"
"50.94","15240.87","2.545344","1.123726"
"50.95","15242.9","2.545844","1.123878"
"50.96","15244.8","2.546344","1.123878"
"50.97","15246.1","2.546844","1.12431"
"50.98","15247.92","2.547344","1.12431"
"50.99","15249.31","2.547844","1.124874"
"51","15250.89","2.548344","1.125412"
"51.01","15252.25","2.548844","1.125412"
"51.02","15253.49","2.549344","1.125805"
"51.03","15254.97","2.549844","1.125805"
"51.04","15257.22","2.550344","1.126068"
"51.05","15259.19","2.550844","1.126286"
"51.06","15261","2.551354","1.126286"
"51.07","15262.51","2.551854","1.12656"
"51.08","15264.01","2.552354","1.126942"
"51.09","15265.76","2.552854","1.127403"
"51.1","15267.79","2.553354","1.127403"
"51.11","15269.28","2.553854","1.127403"
"51.12","15270.7","2.554354","1.12785"
"51.13","15272.94","2.554844","1.128189"
"51.14","15274.34","2.555333","1.128189"
"51.15","15275.69","2.555833","1.12838"
"51.16","15277.5","2.556323","1.128483"
"51.17","15279.37","2.556813","1.128483"
"51.18","15280.64","2.557312","1.128662"
"51.19","15281.82","2.557812","1.128662"
"51.2","15283.27","2.558323","1.129082"
"51.21","15284.87","2.558823","1.129742"
"51.22","15286.62","2.559323","1.129742"
"51.23","15288.4","2.559823","1.130516"
"51.24","15290.22","2.560323","1.131302"
"51.25","15292.06","2.560823","1.131302"
"51.26","15293.64","2.561333","1.13208"
"51.27","15295.31","2.561833","1.13208"
"51.28","15296.98","2.562333","1.132908"
"51.29","15298.63","2.562844","1.133858"
"51.3","15300.27","2.563354","1.134899"
"51.31","15302.13","2.563854","1.134899"
"51.32","15303.79","2.564354","1.135921"
"51.33","15304.97","2.564854","1.135921"
"51.34","15306.8","2.565354","1.13681"
"51.35","15308.86","2.565844","1.13681"
"51.36","15310.33","2.566344","1.137592"
"51.37","15311.77","2.566844","1.138332"
"51.38","15313.37","2.567344","1.138332"
"51.39","15315.17","2.567844","1.139061"
"51.4","15316.89","2.568344","1.139061"
"51.41","15317.85","2.568844","1.139759"
"51.42","15319.75","2.569344","1.140408"
"51.43","15321.18","2.569844","1.140408"
"51.44","15322.79","2.570344","1.140991"
"51.45","15324.43","2.570844","1.141514"
"51.46","15326.17","2.571344","1.141514"
"51.47","15327.54","2.571854","1.141514"
"51.48","15329.15","2.572354","1.142021"
"51.49","15330.7","2.572854","1.142567"
"51.5","15332.42","2.573354","1.143223"
"51.51","15334.12","2.573864","1.144009"
"51.52","15335.73","2.574354","1.144009"
"51.53","15337.59","2.574854","1.14484"
"51.54","15338.62","2.575354","1.14484"
"51.55","15340.54","2.575854","1.14484"
"51.56","15342.17","2.576344","1.145599"
"51.57","15343.86","2.576844","1.146156"
"51.58","15345.14","2.577333","1.146481"
"51.59","15346.27","2.577833","1.146481"
"51.6","15347.96","2.578323","1.146633"
"51.61","15349.46","2.578833","1.146725"
"51.62","15351.04","2.579333","1.146725"
"51.63","15352.4","2.579833","1.146725"
"51.64","15354","2.580323","1.146782"
"51.65","15355.67","2.580823","1.146889"
"51.66","15357.06","2.581323","1.147228"
"51.67","15358.58","2.581833","1.147228"
"51.68","15360.36","2.582333","1.147938"
"51.69","15362.14","2.582844","1.148903"
"51.7","15363.9","2.583344","1.148903"
"51.71","15365.28","2.583854","1.148903"
"51.72","15366.81","2.584354","1.150764"
"51.73","15368.44","2.584865","1.150764"
"51.74","15370.21","2.585365","1.151485"
"51.75","15371.82","2.585854","1.151485"
"51.76","15373.55","2.586354","1.152096"
"51.77","15374.95","2.586844","1.152096"
"51.78","15376.58","2.587344","1.152637"
"51.79","15378.09","2.587833","1.152637"
"51.8","15379.51","2.588333","1.153172"
"51.81","15380.73","2.588833","1.153751"
"51.82","15382.34","2.589344","1.154327"
"51.83","15383.8","2.589844","1.154327"
"51.84","15385.42","2.590344","1.154789"
"51.85","15387.19","2.590844","1.154789"
"51.86","15388.42","2.591333","1.155045"
"51.87","15389.93","2.591833","1.155045"
"51.88","15391.56","2.592344","1.155159"
"51.89","15393","2.592844","1.155357"
"51.9","15394.62","2.593344","1.155754"
"51.91","15396.17","2.593854","1.155754"
"51.92","15397.63","2.594354","1.156307"
"51.93","15399.36","2.594854","1.156307"
"51.94","15401.54","2.595354","1.15694"
"51.95","15402.88","2.595854","1.15694"
"51.96","15404.17","2.596344","1.157627"
"51.97","15405.86","2.596844","1.158337"
"51.98","15407.58","2.597333","1.159004"
"51.99","15408.66","2.597823","1.159004"
"52","15409.99","2.598323","1.159592"
"52.01","15411.48","2.598823","1.159592"
"52.02","15412.98","2.599313","1.160076"
"52.03","15414.75","2.599813","1.160076"
"52.04","15416.61","2.600312","1.160469"
"52.05","15417.74","2.600812","1.160824"
"52.06","15418.97","2.601312","1.161228"
"52.07","15420.39","2.601812","1.161228"
"52.08","15422.09","2.602323","1.1618"
"52.09","15424.04","2.602823","1.1618"
"52.1","15425.06","2.603333","1.162621"
"52.11","15426.68","2.603844","1.162621"
"52.12","15428.34","2.604344","1.163654"
"52.13","15429.78","2.604854","1.164776"
"52.14","15431.58","2.605354","1.164776"
"52.15","15433.16","2.605854","1.165836"
"52.16","15434.7","2.606354","1.16679"
"52.17","15436.15","2.606854","1.16679"
"52.18","15437.96","2.607344","1.167603"
"52.19","15439.19","2.607844","1.167603"
"52.2","15440.83","2.608344","1.168247"
"52.21","15442.13","2.608844","1.168732"
"52.22","15443.48","2.609344","1.168732"
"52.23","15445.3","2.609844","1.169159"
"52.24","15446.53","2.610344","1.16967"
"52.25","15447.85","2.610854","1.16967"
"52.26","15449.25","2.611354","1.1703"
"52.27","15451.05","2.611854","1.1703"
"52.28","15452.47","2.612354","1.171021"
"52.29","15453.97","2.612854","1.17178"
"52.3","15455.63","2.613344","1.17178"
"52.31","15457.15","2.613854","1.172539"
"52.32","15458.62","2.614354","1.173248"
"52.33","15460.22","2.614854","1.173248"
"52.34","15461.14","2.615354","1.173836"
"52.35","15462.35","2.615854","1.173836"
"52.36","15464.39","2.616354","1.174229"
"52.37","15466.21","2.616854","1.174416"
"52.38","15467.49","2.617344","1.174416"
"52.39","15468.81","2.617833","1.174549"
"52.4","15470.44","2.618333","1.174843"
"52.41","15471.69","2.618823","1.174843"
"52.42","15473.33","2.619323","1.175304"
"52.43","15474.63","2.619812","1.175304"
"52.44","15476.08","2.620312","1.175686"
"52.45","15477.59","2.620812","1.175819"
"52.46","15478.68","2.621312","1.175819"
"52.47","15480.18","2.621813","1.175858"
"52.48","15481.7","2.622313","1.176086"
"52.49","15483.2","2.622813","1.176086"
"52.5","15484.47","2.623312","1.176605"
"52.51","15485.52","2.623823","1.176605"
"52.52","15486.97","2.624323","1.177261"
"52.53","15488.51","2.624833","1.177845"
"52.54","15490.15","2.625333","1.177845"
"52.55","15492.03","2.625844","1.178467"
"52.56","15493.55","2.626344","1.178467"
"52.57","15495.28","2.626844","1.178467"
"52.58","15496.74","2.627344","1.178513"
"52.59","15498.26","2.627844","1.178513"
"52.6","15499.71","2.628344","1.17852"
"52.61","15500.9","2.628844","1.178635"
"52.62","15501.98","2.629333","1.178635"
"52.63","15503.72","2.629833","1.178864"
"52.64","15505.39","2.630333","1.179043"
"52.65","15506.68","2.630833","1.179043"
"52.66","15508.02","2.631333","1.179024"
"52.67","15509.49","2.631833","1.179024"
